date,country,sector,MtCO2 per day
16/06/2024,United States,Industry,2.42287
16/06/2024,United States,International Aviation,0.244795
16/06/2024,United States,Power,3.92362
16/06/2024,United States,Residential,1.74485
17/06/2024,United States,Domestic Aviation,0.474301
17/06/2024,United States,Ground Transport,4.34534
17/06/2024,United States,Industry,2.46092
17/06/2024,United States,International Aviation,0.241347
17/06/2024,United States,Power,3.98524
17/06/2024,United States,Residential,1.50291
18/06/2024,United States,Domestic Aviation,0.498129
18/06/2024,United States,Ground Transport,4.63016
18/06/2024,United States,Industry,2.85887
18/06/2024,United States,International Aviation,0.240972
18/06/2024,United States,Power,4.62969
18/06/2024,United States,Residential,1.70602
19/06/2024,United States,Domestic Aviation,0.48841
19/06/2024,United States,Ground Transport,4.43786
19/06/2024,United States,Industry,2.88727
19/06/2024,United States,International Aviation,0.240181
19/06/2024,United States,Power,4.67567
19/06/2024,United States,Residential,1.46904
20/06/2024,United States,Domestic Aviation,0.502021
20/06/2024,United States,Ground Transport,4.67221
20/06/2024,United States,Industry,3.07679
20/06/2024,United States,International Aviation,0.243084
20/06/2024,United States,Power,4.98258
20/06/2024,United States,Residential,0.747949
21/06/2024,United States,Domestic Aviation,0.510154
21/06/2024,United States,Ground Transport,4.63246
21/06/2024,United States,Industry,3.18794
21/06/2024,United States,International Aviation,0.242382
21/06/2024,United States,Power,5.16258
21/06/2024,United States,Residential,0.494331
22/06/2024,United States,Domestic Aviation,0.470304
22/06/2024,United States,Ground Transport,4.06554
22/06/2024,United States,Industry,3.16689
22/06/2024,United States,International Aviation,0.249746
22/06/2024,United States,Power,5.12849
22/06/2024,United States,Residential,0.313657
23/06/2024,United States,Domestic Aviation,0.448257
23/06/2024,United States,Ground Transport,3.49729
23/06/2024,United States,Industry,3.09243
23/06/2024,United States,International Aviation,0.244669
23/06/2024,United States,Power,5.00791
23/06/2024,United States,Residential,0.31493
24/06/2024,United States,Domestic Aviation,0.480521
24/06/2024,United States,Ground Transport,4.39863
24/06/2024,United States,Industry,3.12411
24/06/2024,United States,International Aviation,0.245317
24/06/2024,United States,Power,5.05922
24/06/2024,United States,Residential,0.457024
25/06/2024,United States,Domestic Aviation,0.499429
25/06/2024,United States,Ground Transport,4.65433
25/06/2024,United States,Industry,3.14407
25/06/2024,United States,International Aviation,0.242284
25/06/2024,United States,Power,5.09154
25/06/2024,United States,Residential,0.234662
26/06/2024,United States,Domestic Aviation,0.499098
26/06/2024,United States,Ground Transport,4.76364
26/06/2024,United States,Industry,3.24287
26/06/2024,United States,International Aviation,0.236989
26/06/2024,United States,Power,5.25154
26/06/2024,United States,Residential,0.306836
27/06/2024,United States,Domestic Aviation,0.510613
27/06/2024,United States,Ground Transport,4.78016
27/06/2024,United States,Industry,3.2811
27/06/2024,United States,International Aviation,0.24747
27/06/2024,United States,Power,5.31345
27/06/2024,United States,Residential,0.757695
28/06/2024,United States,Domestic Aviation,0.519757
28/06/2024,United States,Ground Transport,4.68026
28/06/2024,United States,Industry,2.93418
28/06/2024,United States,International Aviation,0.246611
28/06/2024,United States,Power,4.75164
28/06/2024,United States,Residential,0.894049
29/06/2024,United States,Domestic Aviation,0.472353
29/06/2024,United States,Ground Transport,4.12884
29/06/2024,United States,Industry,2.83668
29/06/2024,United States,International Aviation,0.249569
29/06/2024,United States,Power,4.59375
29/06/2024,United States,Residential,0.455735
30/06/2024,United States,Domestic Aviation,0.441241
30/06/2024,United States,Ground Transport,3.57099
30/06/2024,United States,Industry,2.9081
30/06/2024,United States,International Aviation,0.24147
30/06/2024,United States,Power,4.70941
30/06/2024,United States,Residential,0.506102
01/07/2024,United States,Domestic Aviation,0.463776
01/07/2024,United States,Ground Transport,4.55187
01/07/2024,United States,Industry,2.23559
01/07/2024,United States,International Aviation,0.242699
01/07/2024,United States,Power,4.47063
01/07/2024,United States,Residential,3.69599
02/07/2024,United States,Domestic Aviation,0.492875
02/07/2024,United States,Ground Transport,4.68644
02/07/2024,United States,Industry,2.13052
02/07/2024,United States,International Aviation,0.24859
02/07/2024,United States,Power,4.26051
02/07/2024,United States,Residential,1.75866
03/07/2024,United States,Domestic Aviation,0.494469
03/07/2024,United States,Ground Transport,4.76287
03/07/2024,United States,Industry,2.28582
03/07/2024,United States,International Aviation,0.238489
03/07/2024,United States,Power,4.57107
03/07/2024,United States,Residential,1.31317
04/07/2024,United States,Domestic Aviation,0.440879
04/07/2024,United States,Ground Transport,3.21363
04/07/2024,United States,Industry,2.4994
04/07/2024,United States,International Aviation,0.24675
04/07/2024,United States,Power,4.99818
04/07/2024,United States,Residential,0.891871
05/07/2024,United States,Domestic Aviation,0.404272
05/07/2024,United States,Ground Transport,4.23654
05/07/2024,United States,Industry,2.39159
05/07/2024,United States,International Aviation,0.242162
05/07/2024,United States,Power,4.78259
05/07/2024,United States,Residential,0.890349
06/07/2024,United States,Domestic Aviation,0.443776
06/07/2024,United States,Ground Transport,3.61251
06/07/2024,United States,Industry,2.46187
06/07/2024,United States,International Aviation,0.246397
06/07/2024,United States,Power,4.92312
06/07/2024,United States,Residential,0.55599
07/07/2024,United States,Domestic Aviation,0.456792
07/07/2024,United States,Ground Transport,3.33295
07/07/2024,United States,Industry,2.43161
07/07/2024,United States,International Aviation,0.242941
07/07/2024,United States,Power,4.86262
07/07/2024,United States,Residential,0.713589
08/07/2024,United States,Domestic Aviation,0.462851
08/07/2024,United States,Ground Transport,4.46795
08/07/2024,United States,Industry,2.45501
08/07/2024,United States,International Aviation,0.247662
08/07/2024,United States,Power,4.9094
08/07/2024,United States,Residential,1.15776
09/07/2024,United States,Domestic Aviation,0.49165
09/07/2024,United States,Ground Transport,4.80545
09/07/2024,United States,Industry,2.77389
09/07/2024,United States,International Aviation,0.240117
09/07/2024,United States,Power,5.5471
09/07/2024,United States,Residential,0.621237
10/07/2024,United States,Domestic Aviation,0.497299
10/07/2024,United States,Ground Transport,4.8428
10/07/2024,United States,Industry,2.8291
10/07/2024,United States,International Aviation,0.237495
10/07/2024,United States,Power,5.65749
10/07/2024,United States,Residential,0.548824
11/07/2024,United States,Domestic Aviation,0.512595
11/07/2024,United States,Ground Transport,4.88077
11/07/2024,United States,Industry,2.74167
11/07/2024,United States,International Aviation,0.24501
11/07/2024,United States,Power,5.48266
11/07/2024,United States,Residential,0.374815
12/07/2024,United States,Domestic Aviation,0.508026
12/07/2024,United States,Ground Transport,4.80069
12/07/2024,United States,Industry,2.63937
12/07/2024,United States,International Aviation,0.246416
12/07/2024,United States,Power,5.27808
12/07/2024,United States,Residential,0.357487
13/07/2024,United States,Domestic Aviation,0.479532
13/07/2024,United States,Ground Transport,4.17719
13/07/2024,United States,Industry,2.57174
13/07/2024,United States,International Aviation,0.250987
13/07/2024,United States,Power,5.14284
13/07/2024,United States,Residential,0.553098
14/07/2024,United States,Domestic Aviation,0.45334
14/07/2024,United States,Ground Transport,3.59268
14/07/2024,United States,Industry,2.53668
14/07/2024,United States,International Aviation,0.242637
14/07/2024,United States,Power,5.07274
14/07/2024,United States,Residential,0.667556
15/07/2024,United States,Domestic Aviation,0.48058
15/07/2024,United States,Ground Transport,4.5305
15/07/2024,United States,Industry,2.6267
15/07/2024,United States,International Aviation,0.247133
15/07/2024,United States,Power,5.25275
15/07/2024,United States,Residential,0.884479
16/07/2024,United States,Domestic Aviation,0.499211
16/07/2024,United States,Ground Transport,4.78547
16/07/2024,United States,Industry,2.87215
16/07/2024,United States,International Aviation,0.241157
16/07/2024,United States,Power,5.74358
16/07/2024,United States,Residential,0.867902
17/07/2024,United States,Domestic Aviation,0.496213
17/07/2024,United States,Ground Transport,4.86549
17/07/2024,United States,Industry,2.89419
17/07/2024,United States,International Aviation,0.240328
17/07/2024,United States,Power,5.78766
17/07/2024,United States,Residential,1.09237
18/07/2024,United States,Domestic Aviation,0.510839
18/07/2024,United States,Ground Transport,4.90128
18/07/2024,United States,Industry,2.75878
18/07/2024,United States,International Aviation,0.243732
18/07/2024,United States,Power,5.51688
18/07/2024,United States,Residential,0.836438
19/07/2024,United States,Domestic Aviation,0.461673
19/07/2024,United States,Ground Transport,4.79733
19/07/2024,United States,Industry,2.52872
19/07/2024,United States,International Aviation,0.239669
19/07/2024,United States,Power,5.05682
19/07/2024,United States,Residential,0.444472
20/07/2024,United States,Domestic Aviation,0.443955
20/07/2024,United States,Ground Transport,4.23238
20/07/2024,United States,Industry,2.4157
20/07/2024,United States,International Aviation,0.235286
20/07/2024,United States,Power,4.8308
20/07/2024,United States,Residential,0.372313
21/07/2024,United States,Domestic Aviation,0.427114
21/07/2024,United States,Ground Transport,3.68483
21/07/2024,United States,Industry,2.38431
21/07/2024,United States,International Aviation,0.24122
21/07/2024,United States,Power,4.76804
21/07/2024,United States,Residential,0.874883
22/07/2024,United States,Domestic Aviation,0.442902
22/07/2024,United States,Ground Transport,4.52966
22/07/2024,United States,Industry,2.43975
22/07/2024,United States,International Aviation,0.248616
22/07/2024,United States,Power,4.87889
22/07/2024,United States,Residential,1.01382
23/07/2024,United States,Domestic Aviation,0.486624
23/07/2024,United States,Ground Transport,4.79023
23/07/2024,United States,Industry,2.647
23/07/2024,United States,International Aviation,0.240263
23/07/2024,United States,Power,5.29333
23/07/2024,United States,Residential,0.770072
24/07/2024,United States,Domestic Aviation,0.500444
24/07/2024,United States,Ground Transport,4.86549
24/07/2024,United States,Industry,2.69244
24/07/2024,United States,International Aviation,0.230313
24/07/2024,United States,Power,5.38421
24/07/2024,United States,Residential,0.460663
25/07/2024,United States,Domestic Aviation,0.5135
25/07/2024,United States,Ground Transport,4.90128
25/07/2024,United States,Industry,2.66734
25/07/2024,United States,International Aviation,0.250493
25/07/2024,United States,Power,5.33402
25/07/2024,United States,Residential,0.690574
26/07/2024,United States,Domestic Aviation,0.519274
26/07/2024,United States,Ground Transport,4.77977
26/07/2024,United States,Industry,2.49882
26/07/2024,United States,International Aviation,0.2448
26/07/2024,United States,Power,4.99702
26/07/2024,United States,Residential,0.841694
27/07/2024,United States,Domestic Aviation,0.478295
27/07/2024,United States,Ground Transport,4.21643
27/07/2024,United States,Industry,2.31673
27/07/2024,United States,International Aviation,0.24769
27/07/2024,United States,Power,4.63288
27/07/2024,United States,Residential,1.59831
28/07/2024,United States,Domestic Aviation,0.455087
28/07/2024,United States,Ground Transport,3.66591
28/07/2024,United States,Industry,2.10586
28/07/2024,United States,International Aviation,0.246925
28/07/2024,United States,Power,4.2112
28/07/2024,United States,Residential,1.58213
29/07/2024,United States,Domestic Aviation,0.476351
29/07/2024,United States,Ground Transport,4.51404
29/07/2024,United States,Industry,2.15857
29/07/2024,United States,International Aviation,0.245703
29/07/2024,United States,Power,4.3166
29/07/2024,United States,Residential,1.17454
30/07/2024,United States,Domestic Aviation,0.50014
30/07/2024,United States,Ground Transport,4.77475
30/07/2024,United States,Industry,2.51137
30/07/2024,United States,International Aviation,0.242037
30/07/2024,United States,Power,5.02212
